timestamp,open,high,low,close,volume,count
1677855300,22394.7,22396.3,22394.7,22396.3,0.0602902,2
1677855420,22397.4,22398.9,22397.4,22398.9,0.28969677,3
1677855480,22400,22400,22376.9,22376.9,1.79621936,13
1677855540,22377.1,22377.5,22374.1,22377.5,0.14311416,8
1677855600,22370.5,22370.5,22368.4,22368.4,0.00674129,6
1677855660,22347.2,22347.2,22347.2,22347.2,0.0089493,1
1677855720,22347.1,22347.1,22273.9,22302.9,0.28408692,21
1677855780,22289.3,22298.1,22286.4,22298.1,0.08210276,3
1677855840,22298.8,22303.5,22298.8,22303.5,0.07323159,2
1677855900,22301.2,22301.2,22287.6,22287.6,0.05246934,3
1677855960,22289,22307.5,22288,22289.8,0.04529235,4
1677856020,22288.9,22294.1,22282.2,22293.3,0.07542886,5
1677856080,22299.6,22299.6,22299.6,22299.6,0.00493282,1
1677856140,22326.2,22328.7,22326.2,22328.7,0.75565776,8
1677856200,22339.7,22339.7,22339.7,22339.7,0.00324118,1
1677856260,22340.5,22340.5,22340.5,22340.5,0.00937533,1
1677856320,22341.3,22341.3,22335.6,22337.7,0.05745934,4
1677856380,22336.8,22344.6,22336.8,22344.6,0.00156443,2
1677856440,22378.5,22411.2,22378.5,22401.1,1.02614865,16
1677856500,22403.6,22403.7,22401.8,22401.8,0.17787743,4
1677856680,22395.6,22395.6,22395.6,22395.6,0.01469564,1
1677856740,22372.2,22372.2,22362.4,22362.4,0.03175975,3
1677856800,22371.9,22371.9,22371.9,22371.9,0.00213202,1
1677856860,22355.1,22355.1,22355.1,22355.1,0.00661039,1
1677856980,22377.1,22377.1,22375.2,22375.2,0.02782197,2
1677857040,22374.8,22375.2,22356.7,22357.3,0.50438171,6
1677857100,22376.5,22383.2,22375.6,22383.2,0.25805627,3
1677857160,22367.3,22367.3,22367.3,22367.3,0.17590438,4
1677857220,22366.6,22373.2,22366.6,22373.2,0.07162094,5
1677857280,22362.1,22362.1,22362.1,22362.1,0.02404982,1
1677857400,22368.5,22368.5,22368.5,22368.5,0.00463,1
1677857460,22368.5,22368.5,22361.9,22361.9,0.0671909,2
1677857520,22369.1,22374.8,22366.1,22374.8,0.05443969,5
1677857580,22380.3,22380.3,22355.9,22355.9,0.005145,2
1677857640,22355.8,22355.8,22331.3,22331.3,5.00407052,17
1677857700,22344.2,22349.4,22335.2,22349.4,0.04169646,5
1677857880,22338.8,22341.6,22338.8,22341.6,0.02345561,2
1677857940,22343.9,22343.9,22343.9,22343.9,0.0047,1
1677858120,22338.8,22353.2,22337.1,22347.9,20.99501649,55
1677858240,22343.1,22343.1,22343.1,22343.1,0.01716662,2
1677858420,22345.2,22345.3,22345.2,22345.2,0.55499051,5
1677858480,22330.3,22339.7,22330.3,22337.1,0.05189665,4
1677858600,22342.1,22342.1,22342.1,22342.1,0.0005,1
1677858660,22343.5,22343.5,22340.9,22340.9,0.79533063,7
1677858780,22325.6,22325.6,22325.6,22325.6,0.01689,1
1677858900,22319.9,22327.7,22319.9,22327.7,0.76725489,6
1677858960,22330.5,22341.4,22330.5,22341.4,0.01628293,3
1677859020,22330.2,22330.2,22330.2,22330.2,0.00064,1
1677859260,22331.5,22331.5,22330,22330,0.00473124,2
1677859320,22330,22348.1,22330,22348.1,0.52939857,14
1677859380,22340.6,22340.6,22340.6,22340.6,0.00752,1
1677859500,22348.1,22348.1,22348.1,22348.1,0.01169003,1
1677859560,22348.1,22357.2,22348.1,22357.2,0.031,2
1677859620,22366.9,22366.9,22366.9,22366.9,0.03377556,1
1677859800,22358.5,22359.2,22358.5,22359.1,0.01326357,3
1677859860,22359.1,22359.1,22334,22334,0.08012002,6
1677859920,22334,22334,22334,22334,0.0002952,1
1677860280,22334,22334,22334,22334,0.44274567,8
1677860400,22334,22334,22334,22334,0.00009666,1
1677860460,22343,22343,22343,22343,0.00826303,1
1677860640,22353.4,22353.4,22344.2,22344.2,0.0215235,3
1677860700,22353.9,22353.9,22343.3,22343.4,0.17184909,4
1677860820,22343.9,22343.9,22343.9,22343.9,0.00083896,1
1677860880,22343.2,22348.3,22343.2,22346.6,0.01373909,4
1677861000,22352.1,22352.1,22346.1,22350.3,3.33897267,13
1677861060,22349.5,22350.3,22349.5,22350.3,0.00972895,2
1677861120,22350.3,22350.3,22350.3,22350.3,0.01342269,1
1677861180,22348.5,22348.5,22348.5,22348.5,0.0952532,1
1677861240,22340.7,22347.8,22337.3,22337.3,0.92392035,10
1677861300,22335.4,22335.4,22335.4,22335.4,0.00588744,1
1677861360,22335.4,22335.4,22335.4,22335.4,0.01865259,3
1677861420,22345.9,22345.9,22340.8,22340.8,0.00833883,2
1677861480,22335.5,22335.5,22335.5,22335.5,0.25724474,4
1677861540,22335.5,22335.5,22335.5,22335.5,0.00693963,1
1677861600,22335.5,22335.5,22335.5,22335.5,0.0001,1
1677861840,22343.9,22343.9,22343.9,22343.9,0.0912358,2
1677861900,22353.5,22353.6,22353.2,22353.2,0.23472142,3
1677861960,22354.1,22354.1,22346.8,22348.6,0.04802582,4
1677862200,22341.6,22341.6,22338.1,22338.2,0.23811634,3
1677862260,22340.9,22345.6,22340.9,22345.6,0.05007587,4
1677862320,22342.1,22342.1,22342.1,22342.1,0.02157269,1
1677862380,22356.4,22356.4,22352.1,22352.1,0.01089083,2
1677862440,22356.6,22356.6,22356.6,22356.6,0.00317129,1
1677862620,22353.8,22353.8,22353.8,22353.8,0.000299,1
1677862680,22362,22362,22362,22362,0.00929,1
1677862740,22377.7,22377.7,22377.7,22377.7,0.0083471,1
1677862800,22377.3,22378,22377.3,22378,0.03538851,4
1677863100,22406.2,22406.2,22401.8,22401.8,0.01881212,2
1677863160,22385.9,22385.9,22385.9,22385.9,0.02334,1
1677863220,22386.6,22393.5,22383.9,22393.5,0.8400289,9
1677863400,22404.4,22404.4,22404.4,22404.4,0.00874,1
1677863460,22404.4,22405.7,22404.4,22405.7,0.00400917,2
1677863520,22408.7,22408.7,22408.7,22408.7,0.00136,1
1677863640,22392.8,22392.8,22392.8,22392.8,0.00088334,1
1677863700,22392.7,22392.7,22380.8,22381.9,0.60664,13
1677863760,22386.6,22386.6,22386.6,22386.6,0.00029,1
1677863880,22381.4,22381.4,22381.4,22381.4,0.00110045,1
1677863940,22382.7,22382.7,22382.7,22382.7,0.0005,1
1677864000,22385.5,22385.5,22385.5,22385.5,0.00142584,1
1677864120,22388.6,22405,22388.6,22405,0.36585276,6
1677864180,22403.1,22403.1,22403.1,22403.1,0.00443847,1
1677864360,22412.1,22412.1,22412.1,22412.1,1.75,7
1677864420,22412.1,22412.1,22405.7,22405.7,0.05253237,5
1677864480,22408.2,22408.2,22408.2,22408.2,0.00734,1
1677864660,22409.5,22409.5,22409.5,22409.5,0.00431299,1
1677864720,22412.2,22425.9,22412.2,22425.9,0.18833995,5
1677864840,22416.3,22416.3,22398.2,22398.2,2.0518,16
1677864960,22401.6,22401.6,22401.6,22401.6,0.0005,1
1677865140,22397.2,22397.2,22397.2,22397.2,0.00032,1
1677865260,22404.3,22404.3,22404.3,22404.3,0.0087,1
1677865320,22410.7,22419.2,22408.7,22408.7,4.40881031,15
1677865500,22404.7,22404.7,22404.7,22404.7,0.00123366,1
1677865560,22422.5,22423.9,22422.5,22423.9,0.00428851,2
1677865620,22422.5,22422.5,22422.5,22422.5,0.005,1
1677865680,22431.9,22433.6,22431.9,22433.6,2.39966108,4
1677865920,22430.3,22430.3,22430.3,22430.3,0.00423,1
1677865980,22439.3,22441.9,22439.3,22441.9,0.48954161,2
1677866040,22438.4,22443,22438.4,22443,0.00640684,2
1677866160,22427.8,22427.8,22427.8,22427.8,0.00215004,1
